age,annual_income,monthly_expense,chequing_balance,savings_balance,is_home_owner,is_student,occupation,investment_risk_profile,debt_amount,has_credit_card,tfsa_limit,tfsa_invested,fhsa_limit,fhsa_invested,rrsp_limit,rrsp_invested,unregistered_balance,financial_goals,financial_success
45,131597.98,2830.77,7224.12,30499.61,False,False,Employed,Medium,0.0,True,189000,77603.76,7620.17,14502.91,8088.77,34672.36,22202.16,[],0.6285714285714286
27,138632.2,2826.99,8788.88,18003.63,False,False,Self-Employed,Low,0.0,True,63000,66197.54,19510.28,34581.16,4064.24,32433.32,43568.05,['invest_for_retirement'],0.5428571428571428
75,130703.24,1626.26,5335.61,23386.47,False,False,Unemployed,Low,60119.62,True,399000,100245.69,3082.2,1260.07,31812.13,42986.32,57207.35,[],0.6857142857142857
55,55882.19,1518.3,4847.13,45275.84,True,False,Employed,Low,0.0,True,259000,223360.36,35087.66,14203.94,29519.31,5065.15,33629.21,"['buy_a_home', 'invest_for_retirement', 'pay_off_debt']",0.8
46,32953.97,1675.05,1145.41,25802.8,False,False,Retired,Low,82147.68,False,196000,82667.11,24053.78,30330.16,48666.73,24452.34,54500.11,['invest_for_retirement'],0.4
20,58815.99,1530.7,16114.14,40611.52,True,True,Part-Time,Low,0.0,True,14000,4131.08,28579.66,15919.21,46204.56,42571.72,79254.41,[],0.7142857142857143
32,135323.53,3819.44,10106.78,41399.63,False,True,Unemployed,Medium,5383.8,False,98000,1162.02,34459.02,9012.86,44701.09,18494.61,90090.41,"['invest_for_retirement', 'pay_off_debt']",0.7714285714285715
47,31040.82,962.04,7197.42,22658.67,True,False,Employed,High,95229.69,False,203000,56843.36,339.55,14856.99,15248.84,10387.49,58333.71,['invest_for_retirement'],0.4857142857142857
22,65563.47,4636.21,3545.9,27518.61,False,False,Self-Employed,High,0.0,True,28000,25198.62,8327.98,24829.6,49901.99,45265.77,31071.18,[],0.6
38,68728.56,4509.3,1268.92,21728.71,True,False,Self-Employed,Low,0.0,True,140000,121745.86,15730.12,8042.08,35477.55,49663.56,91741.06,"['invest_for_retirement', 'buy_a_home']",0.6
31,148329.36,3579.99,15274.4,45577.16,True,False,Retired,Medium,17994.29,True,91000,70575.8,3270.71,1587.51,4614.51,30315.17,4735.76,['buy_a_home'],0.7714285714285715
95,84617.15,945.94,7408.6,4354.14,True,False,Unemployed,Medium,95256.78,True,539000,128399.19,11088.16,34245.86,33519.05,8052.41,24625.81,"['invest_for_retirement', 'pay_off_debt', 'buy_a_home']",0.5028571428571429
72,63262.96,4796.25,15285.49,40626.44,True,False,Retired,High,94065.79,True,378000,356177.49,5328.12,22997.08,28751.32,21055.81,18570.08,"['invest_for_retirement', 'buy_a_home', 'pay_off_debt']",0.45714285714285713
22,135805.3,1083.66,1859.41,37319.16,False,True,Part-Time,High,0.0,True,28000,27441.16,19396.15,16845.34,31443.87,30157.97,90698.2,['pay_off_debt'],0.7714285714285715
58,59250.44,4702.55,652.73,47206.96,False,False,Employed,Low,0.0,True,280000,55755.77,1555.43,15061.79,20080.13,12913.48,69651.76,"['pay_off_debt', 'buy_a_home', 'invest_for_retirement']",0.6857142857142857
87,114756.05,939.11,14317.47,26903.83,False,False,Self-Employed,High,0.0,True,483000,4972.81,21701.75,25353.69,18565.97,41542.9,21593.97,['pay_off_debt'],0.6285714285714286
53,51722.7,4757.24,15634.87,27117.85,False,False,Unemployed,High,0.0,False,245000,121499.44,33620.53,6966.4,18620.41,44559.83,76467.9,['invest_for_retirement'],0.6857142857142857
25,86516.91,798.21,5634.7,4399.73,True,True,Part-Time,Medium,0.0,False,49000,24128.65,15550.94,2112.9,23728.37,29970.04,66538.04,[],0.6571428571428571
19,41750.69,4678.94,5398.4,11038.8,False,True,Part-Time,High,0.0,True,7000,1733.8,8445.04,11114.66,38284.35,28586.92,46937.06,"['buy_a_home', 'pay_off_debt']",0.5142857142857142
30,32619.62,1298.46,8974.74,14610.13,True,False,Self-Employed,Low,0.0,True,84000,72300.79,14672.67,33057.55,31913.65,7390.06,355.7,['buy_a_home'],0.7142857142857143
44,32734.93,1029.17,6440.66,21204.05,True,False,Retired,Low,74455.07,True,182000,4567.38,5397.07,15036.74,8466.95,40406.8,67495.15,['buy_a_home'],0.34285714285714286
79,61307.33,4954.84,6251.71,40258.43,True,False,Self-Employed,High,66831.93,False,427000,20200.2,30505.05,13346.38,43083.81,49261.04,60698.28,['invest_for_retirement'],0.45714285714285713
35,63446.74,3901.01,8476.44,41624.24,True,False,Self-Employed,Medium,0.0,True,119000,117546.57,17172.21,36882.39,12119.47,33462.0,18210.67,"['buy_a_home', 'invest_for_retirement']",0.45714285714285713
45,98833.92,2325.48,3639.51,31952.87,True,False,Self-Employed,Low,87480.7,False,189000,106604.26,16089.18,33499.75,8343.39,37571.03,80273.26,[],0.45714285714285713
22,85068.38,3395.88,5299.37,10480.77,False,True,Unemployed,High,72238.67,True,28000,22777.26,7531.57,9291.73,15329.6,1975.93,64594.61,"['invest_for_retirement', 'buy_a_home']",0.4
27,105074.18,614.04,5582.93,1436.57,True,False,Employed,High,0.0,True,63000,64765.13,3836.07,17699.67,2556.52,30328.48,63530.56,"['buy_a_home', 'pay_off_debt']",0.5428571428571428
40,78006.19,3074.9,10518.19,7154.45,False,False,Unemployed,Medium,90595.53,True,154000,68278.93,12045.66,5096.23,13525.36,9986.05,56618.94,"['pay_off_debt', 'buy_a_home']",0.6571428571428571
48,40203.03,2861.47,15220.43,2988.0,True,False,Unemployed,Medium,40176.46,True,210000,212739.52,9687.26,30566.43,24347.49,44399.29,53121.94,"['invest_for_retirement', 'pay_off_debt', 'buy_a_home']",0.2
54,107182.48,1715.86,16183.34,16771.79,True,False,Employed,High,0.0,True,252000,270457.33,34499.72,29465.32,35486.06,22130.42,1072.55,"['invest_for_retirement', 'buy_a_home']",0.7428571428571429
20,68298.78,3558.51,18011.82,21291.35,True,True,Unemployed,Medium,85303.67,True,14000,13346.25,4308.02,31588.13,43885.34,43952.31,12076.36,['buy_a_home'],0.3142857142857143
19,57683.35,3807.32,19712.19,42049.27,False,True,Part-Time,High,0.0,True,7000,5557.34,24070.34,35011.38,29067.59,17895.87,85721.61,[],0.45714285714285713
71,37911.41,3839.69,2791.58,8062.54,True,False,Employed,High,36570.02,False,371000,184313.98,29655.42,39921.63,41619.21,48158.93,64326.95,['invest_for_retirement'],0.2571428571428571
28,146730.25,3540.31,19192.12,30927.73,False,False,Self-Employed,Low,60708.47,True,70000,31371.02,17968.41,29651.6,42244.61,5256.65,49515.7,"['pay_off_debt', 'buy_a_home', 'invest_for_retirement']",0.5714285714285714
33,93721.53,4217.43,16848.81,32690.35,False,False,Employed,High,78898.44,True,105000,25449.4,7491.43,5869.94,21355.79,7942.45,73750.42,['invest_for_retirement'],0.6171428571428571
40,96114.55,839.05,15571.13,49309.78,True,False,Retired,High,57425.95,True,154000,115673.35,33878.56,36879.04,5214.63,7256.98,75251.97,"['buy_a_home', 'pay_off_debt']",0.5142857142857142
39,64535.87,859.62,17185.75,23311.31,True,False,Unemployed,Low,11846.3,True,147000,86531.74,3936.47,23455.73,29241.74,3008.84,36609.02,"['buy_a_home', 'invest_for_retirement', 'pay_off_debt']",0.7142857142857143
21,67675.54,2511.17,14645.35,16977.21,True,True,Unemployed,Medium,0.0,True,21000,24440.39,6005.7,6924.92,49613.22,10185.07,5525.29,"['pay_off_debt', 'invest_for_retirement', 'buy_a_home']",0.5028571428571429
32,39645.7,1085.27,7062.26,47705.81,False,False,Retired,Medium,0.0,True,98000,61046.73,35159.08,17745.17,12233.84,46318.06,8270.42,[],0.7142857142857143
51,39178.02,3373.55,10840.25,14647.79,False,False,Employed,Low,0.0,True,231000,247455.24,28785.77,38375.05,18360.0,1803.37,10291.81,['buy_a_home'],0.5142857142857142
25,80304.7,906.64,16820.93,13395.46,True,True,Part-Time,Medium,0.0,True,49000,10966.51,15323.44,7214.47,36300.61,8169.64,66664.18,[],0.8
37,137858.03,1295.18,7243.93,33843.49,True,False,Retired,High,33149.63,True,133000,117380.85,10716.97,35327.8,9275.41,44731.64,32375.54,"['pay_off_debt', 'invest_for_retirement', 'buy_a_home']",0.6285714285714286
51,53833.49,3787.24,15123.01,14920.26,True,False,Unemployed,Low,40027.13,True,231000,74472.63,29970.1,35014.28,42312.03,47307.97,65356.98,"['buy_a_home', 'invest_for_retirement']",0.42857142857142855
82,95848.58,4140.41,11147.0,17848.34,True,False,Unemployed,Low,71546.97,True,448000,19498.66,24970.12,28016.71,24026.89,27378.21,87932.88,"['buy_a_home', 'pay_off_debt', 'invest_for_retirement']",0.4857142857142857
35,93171.74,1216.26,9478.25,8298.76,False,True,Unemployed,High,0.0,True,119000,78364.52,38810.61,4092.79,26986.09,7001.2,88905.39,"['buy_a_home', 'invest_for_retirement']",0.7314285714285714
50,30560.49,1105.41,10106.3,3106.22,False,False,Employed,High,33467.15,True,224000,77655.51,6169.15,38934.8,31841.01,12324.17,99141.69,"['buy_a_home', 'invest_for_retirement', 'pay_off_debt']",0.5314285714285715
32,33371.72,1275.33,18679.4,20403.8,True,False,Employed,Low,0.0,True,98000,59178.61,38401.76,31709.2,5436.68,4675.16,65741.78,['invest_for_retirement'],0.8
31,82461.85,1206.12,4738.62,11394.88,True,False,Unemployed,High,94388.16,True,91000,40416.19,4904.32,24829.68,18370.13,31964.9,15702.0,[],0.4
40,118451.43,2445.67,18879.5,19491.86,True,False,Self-Employed,Low,0.0,True,154000,63659.32,39197.49,15298.81,31597.62,21311.4,61412.39,[],0.9142857142857143
45,81479.12,3154.28,5426.77,27485.29,False,False,Unemployed,Low,0.0,True,189000,120124.53,2146.45,5655.5,14444.47,43769.34,49085.6,[],0.6571428571428571
22,117334.44,3096.43,17978.34,35649.16,False,True,Part-Time,Medium,4363.21,True,28000,16879.68,3964.68,38941.52,11571.91,45539.17,20423.88,['pay_off_debt'],0.5142857142857142
21,47598.12,2068.24,17743.76,42118.1,False,True,Unemployed,Low,8242.77,True,21000,15390.23,28470.51,8026.1,14679.27,868.38,35606.51,"['pay_off_debt', 'buy_a_home']",0.6
50,108654.66,2035.9,13550.54,26155.19,False,False,Retired,Low,0.0,True,224000,122399.81,1402.75,10711.45,12727.36,7057.05,82311.08,"['pay_off_debt', 'buy_a_home', 'invest_for_retirement']",0.7428571428571429
31,79184.53,3425.14,13225.86,16704.45,False,False,Unemployed,High,17986.94,True,91000,18097.86,18267.21,16985.8,18423.72,1145.12,32463.66,['pay_off_debt'],0.8857142857142857
89,40994.51,1298.32,18683.44,19302.75,False,False,Self-Employed,Medium,0.0,True,497000,160580.54,13066.07,32504.84,18305.59,48590.34,14707.88,['pay_off_debt'],0.5714285714285714
62,39386.26,3461.22,11404.15,35783.28,True,False,Self-Employed,Medium,0.0,True,308000,354264.04,5709.34,3348.4,31692.2,49106.72,909.91,"['pay_off_debt', 'buy_a_home', 'invest_for_retirement']",0.42857142857142855
53,121053.43,4426.53,7947.66,44069.74,True,False,Retired,Medium,83102.32,False,245000,10120.16,21626.05,24725.18,4719.62,11576.39,63735.81,"['buy_a_home', 'invest_for_retirement']",0.5428571428571428
18,122274.01,2363.73,9796.33,33087.61,True,True,Part-Time,Low,17439.06,True,0,0.0,29236.08,24863.12,23892.91,17300.08,89722.66,"['invest_for_retirement', 'pay_off_debt', 'buy_a_home']",0.8857142857142857
35,34914.47,2908.25,5534.49,7751.82,False,True,Part-Time,High,0.0,True,119000,32136.41,32916.99,5298.94,42428.87,5605.8,84313.27,[],0.7428571428571429
27,48125.26,3663.07,844.32,12022.37,False,True,Part-Time,High,95709.07,True,63000,58889.93,25774.2,4737.27,7455.72,10009.78,93211.13,"['buy_a_home', 'invest_for_retirement', 'pay_off_debt']",0.22857142857142856
57,91512.3,3771.22,11229.64,14285.01,False,False,Self-Employed,Low,1288.13,True,273000,83823.97,35295.89,37046.68,41571.96,46577.42,82546.39,"['pay_off_debt', 'invest_for_retirement']",0.6571428571428571
39,141565.33,1681.17,1984.98,26190.81,True,False,Self-Employed,High,0.0,True,147000,6613.82,26471.07,39978.23,49029.25,22950.14,16230.9,"['buy_a_home', 'pay_off_debt']",0.7714285714285715
55,103846.86,2007.03,11532.95,5811.14,False,False,Employed,Low,44703.6,True,259000,61349.08,22683.13,30944.12,45176.02,37481.54,30729.99,[],0.7714285714285715
29,84972.82,1087.0,15493.33,45333.91,True,True,Unemployed,Low,83936.53,True,77000,22416.43,7212.03,34416.13,42952.17,23442.49,51521.33,[],0.5428571428571428
43,115178.1,3071.12,19274.93,28609.95,False,False,Employed,Low,0.0,True,175000,41945.97,7481.5,15311.05,34443.31,14274.05,38431.71,['buy_a_home'],0.7142857142857143
48,101999.04,3452.99,1057.48,20091.75,False,False,Retired,Low,13319.65,True,210000,64363.1,36304.17,6192.1,37832.2,23304.23,53539.78,[],0.9428571428571428
31,74262.57,2541.64,12511.37,25954.77,True,False,Self-Employed,Medium,92723.54,False,91000,101090.24,12979.67,1107.63,17335.32,7550.71,77126.21,[],0.45714285714285713
27,62210.43,4033.41,5711.85,28692.9,False,False,Self-Employed,High,0.0,True,63000,1946.12,10259.97,1382.4,43649.24,44678.95,21211.69,['invest_for_retirement'],0.6857142857142857
26,97327.12,3093.38,3156.02,35292.67,False,True,Part-Time,Low,0.0,True,56000,57734.22,6962.36,11591.31,33775.32,14428.3,53487.66,"['invest_for_retirement', 'buy_a_home']",0.5142857142857142
66,39331.89,4984.18,4474.61,41328.81,False,False,Self-Employed,Medium,40895.14,True,336000,382769.37,1808.05,19010.97,23441.3,2804.44,35549.08,"['invest_for_retirement', 'pay_off_debt', 'buy_a_home']",0.22857142857142856
65,79054.22,4687.6,941.46,3446.03,True,False,Retired,Medium,0.0,True,329000,34084.16,4010.46,36631.98,30234.96,28796.08,41132.31,[],0.5142857142857142
47,92802.76,2839.14,3330.13,35283.67,False,False,Employed,High,0.0,True,203000,2440.38,4651.81,14259.56,7059.21,25763.78,72004.91,"['invest_for_retirement', 'buy_a_home', 'pay_off_debt']",0.5714285714285714
22,36287.25,4625.76,10750.47,15805.38,True,True,Part-Time,Low,0.0,True,28000,24409.59,19790.77,27796.01,40693.45,1563.66,18922.48,"['pay_off_debt', 'buy_a_home', 'invest_for_retirement']",0.5428571428571428
43,51685.46,4904.96,3226.07,28043.04,False,False,Employed,High,88419.12,True,175000,82326.25,18477.61,3032.88,41031.45,26483.69,70584.66,"['pay_off_debt', 'buy_a_home', 'invest_for_retirement']",0.5142857142857142
32,104511.17,4452.06,2306.85,18052.66,True,True,Part-Time,High,88440.87,True,98000,32667.04,27186.98,39324.72,6596.15,5419.77,18124.8,"['pay_off_debt', 'buy_a_home']",0.5428571428571428
57,83254.78,1011.71,7978.02,23806.9,False,False,Retired,Low,6578.06,False,273000,10886.91,39081.6,14605.35,1062.93,14048.02,64734.96,[],0.7714285714285715
24,55235.36,1369.02,10630.79,18279.63,False,True,Part-Time,Low,26353.33,True,42000,18027.73,199.11,28643.77,25104.58,1943.17,72064.46,['pay_off_debt'],0.5428571428571428
21,148864.06,4987.25,4144.28,24817.68,False,True,Part-Time,Low,0.0,True,21000,5118.45,21808.84,33507.53,38258.15,34415.62,84148.22,"['pay_off_debt', 'buy_a_home']",0.6285714285714286
39,123228.12,1884.88,1919.7,16928.76,False,False,Unemployed,Medium,0.0,True,147000,108480.43,28191.78,30631.45,10643.35,35423.43,14212.84,['buy_a_home'],0.7142857142857143
57,105872.89,2724.91,3832.66,13376.87,False,False,Employed,High,0.0,True,273000,107824.65,15778.82,33045.68,36705.21,14244.35,66860.83,[],0.8
21,72864.99,763.0,17931.16,9817.79,True,False,Retired,High,60747.61,False,21000,6556.01,22357.41,7497.65,13910.01,34837.98,18928.24,[],0.5428571428571428
96,113462.33,2547.26,4596.54,25013.1,False,False,Unemployed,Low,43085.59,True,546000,98293.48,891.72,7051.29,7635.38,34438.56,46720.31,"['buy_a_home', 'invest_for_retirement', 'pay_off_debt']",0.6285714285714286
19,54692.31,2150.94,10017.82,16272.09,True,False,Retired,Low,0.0,True,7000,6881.25,38711.1,4846.31,35174.43,35726.05,35440.07,[],0.5714285714285714
27,73529.14,4807.25,3662.41,29105.49,False,True,Part-Time,Medium,0.0,True,63000,41828.92,9759.5,437.1,43741.57,21198.77,4751.35,"['buy_a_home', 'invest_for_retirement', 'pay_off_debt']",0.7142857142857143
22,35900.51,2573.36,428.85,38205.71,True,True,Unemployed,Medium,87082.77,True,28000,15500.97,27499.14,11601.69,47945.51,3661.1,17983.23,[],0.45714285714285713
20,101318.84,2289.48,13510.36,3603.77,True,True,Part-Time,High,45046.07,True,14000,11668.0,37285.11,21469.04,34919.86,46527.8,54878.44,"['invest_for_retirement', 'buy_a_home', 'pay_off_debt']",0.6285714285714286
59,106401.35,1703.33,5362.54,9823.64,True,False,Self-Employed,Low,0.0,False,287000,235986.64,3184.79,17463.72,7963.87,14233.01,99801.12,[],0.7142857142857143
30,102968.42,3719.06,423.19,49771.41,False,False,Unemployed,High,0.0,True,84000,9737.07,10478.74,4472.06,464.78,38932.22,68322.14,"['invest_for_retirement', 'pay_off_debt', 'buy_a_home']",0.6285714285714286
20,31655.84,727.04,14429.02,22422.5,False,True,Unemployed,High,3643.78,True,14000,8275.76,9665.51,21531.76,4270.67,9391.09,57264.58,"['buy_a_home', 'pay_off_debt']",0.4857142857142857
25,86810.41,3731.43,18618.23,11535.71,False,True,Unemployed,Medium,0.0,True,49000,46335.68,16975.21,20553.44,24488.87,17080.18,70976.73,"['invest_for_retirement', 'pay_off_debt', 'buy_a_home']",0.6285714285714286
83,114289.69,1608.3,6543.96,35213.85,False,False,Retired,High,0.0,False,455000,484121.75,39885.28,33961.09,42336.42,26732.9,83601.57,['pay_off_debt'],0.7428571428571429
35,126996.96,2719.51,7860.8,17247.89,False,True,Part-Time,Low,53063.97,True,119000,135492.5,4218.51,8306.29,41440.49,29053.03,74753.25,"['pay_off_debt', 'invest_for_retirement']",0.6
84,140142.58,2712.42,5590.39,33816.78,False,False,Unemployed,Low,93001.14,True,462000,321485.36,4465.02,24370.52,47832.03,28473.56,12558.42,"['buy_a_home', 'invest_for_retirement', 'pay_off_debt']",0.6285714285714286
37,141337.1,1835.6,5735.91,29790.37,True,False,Unemployed,Low,0.0,True,133000,120981.04,33140.97,19459.71,31305.34,32684.73,21006.71,"['invest_for_retirement', 'pay_off_debt', 'buy_a_home']",0.7714285714285715
33,89806.29,2179.92,19050.85,9535.99,False,False,Self-Employed,Medium,0.0,True,105000,19986.33,27697.75,2448.03,9776.8,8154.28,68622.76,['buy_a_home'],0.7714285714285715
42,111298.33,3019.95,19991.92,24691.21,False,False,Self-Employed,Low,3949.54,True,168000,179259.42,26715.89,31168.78,29867.42,45106.47,70261.15,[],0.4
33,77643.65,3392.37,19395.42,40970.28,False,True,Unemployed,High,0.0,True,105000,108188.58,12811.56,18354.54,20716.97,12524.22,24039.08,"['buy_a_home', 'invest_for_retirement']",0.4857142857142857
51,145193.44,4884.48,7477.78,39373.0,False,False,Retired,High,3089.4,True,231000,224041.1,18996.73,24116.95,21896.62,8734.77,41509.83,['invest_for_retirement'],0.76
37,82031.19,4651.69,4289.24,14864.78,True,False,Self-Employed,Medium,0.0,True,133000,44922.96,12945.73,30016.89,36645.29,4248.95,46522.31,['invest_for_retirement'],0.6571428571428571
40,61300.66,4686.34,18622.26,32805.41,False,False,Employed,Medium,19293.56,True,154000,167088.64,21085.86,5645.52,20192.79,44411.67,68493.48,"['pay_off_debt', 'buy_a_home']",0.37142857142857144
40,116197.21,4835.2,1119.62,39478.65,True,False,Employed,Low,45315.7,True,154000,145462.23,28389.0,2134.25,3164.64,9548.03,50251.42,"['buy_a_home', 'invest_for_retirement', 'pay_off_debt']",0.7142857142857143
20,144907.0,4863.47,1123.64,29709.13,True,True,Unemployed,Medium,76636.21,False,14000,7692.32,18368.34,35552.4,19478.56,30024.75,78009.89,"['buy_a_home', 'pay_off_debt', 'invest_for_retirement']",0.4
73,127592.83,3339.58,18370.2,3575.24,True,False,Retired,Low,0.0,True,385000,377405.0,13601.51,28069.1,49904.87,20674.99,48456.43,['pay_off_debt'],0.8
33,86270.07,2541.69,1283.79,41109.84,False,False,Retired,Low,36080.63,True,105000,69173.91,13451.53,3162.03,15807.5,28512.69,10929.55,"['buy_a_home', 'invest_for_retirement']",0.5714285714285714
48,69444.78,3950.16,15587.91,45905.33,True,False,Retired,High,0.0,True,210000,37677.1,38115.6,21871.08,27456.78,18691.04,74857.34,['buy_a_home'],0.8
19,126857.36,1279.32,16478.85,28330.74,True,True,Unemployed,High,0.0,True,7000,3615.73,20484.26,37389.29,6810.94,24375.82,83918.5,['pay_off_debt'],0.4857142857142857
64,100876.12,3789.86,15515.33,12666.69,False,False,Unemployed,Low,10793.0,True,322000,279644.57,30827.7,26062.7,26337.63,15944.8,83087.0,[],0.9428571428571428
25,50388.44,560.88,10832.16,18246.47,False,True,Unemployed,Low,0.0,True,49000,5038.44,28513.36,34465.26,39981.22,31287.88,95117.14,['pay_off_debt'],0.6285714285714286
34,37621.16,3426.74,17435.54,7192.56,False,False,Unemployed,High,11472.06,False,112000,88815.22,15605.02,31395.21,44071.96,45988.71,77475.75,"['pay_off_debt', 'buy_a_home', 'invest_for_retirement']",0.4
